ID,BeekeeperID,PaPlantsID,BeePurchase,BeePurchaseVendorName,BeePurchaseStateOfOrigin,BeePurchasePackages,BeePurchaseNucleusColonies,BeePurchaseFullColonies,BeePurchaseQueens,BeePurchaseOther,OtherBeePurchaseSpecify,ColonyLossMakeup,ColonyLossMakeupOther,OtherColonyLossMakeupSpecify,ReQueenColonies,SupplementalFeed,TypeOfSupplementalFeed,SupplementalFeedOther,OtherSupplementalFeedSpecify,WhenSupplementalFeed,MiteCounts,SugarShakeYN,SugarShake,AlcoholWashYN,AlcoholWash,BottomBoardYN,BottomBoard,DroneSurveyYN,DroneSurvey,OtherMiteCountYN,OtherMiteCount,OtherMiteCountSpecify,AntibioticTreatments,TreatmentsForColonyHealthMitigation,TreatmentsForColonyHealthMitigationOther,OtherTreatmentsForColonyHealthMitigationSpecify,ColonyLossVarroaMiteYN,ColonyLossVarroaMite,ColonyLossStarvationYN,ColonyLossStarvation,ColonyLossBearsYN,ColonyLossBears,ColonyLossAmericanFoulbroodYN,ColonyLossAmericanFoulbrood,ColonyLossSwarmingYN,ColonyLossSwarming,ColonyLossPesticidesYN,ColonyLossPesticides,ColonyLossMitacidesYN,ColonyLossMitacides,OtherColonyLossYN,OtherColonyLoss,OtherColonyLossCausesSpecify,TravelOutsideVermont,ListLocations,OutOfStatePollination,OutOfStatePollinationCrops,OutOfStateOverwintering,OverwinteringCityAndState,OtherOutOfState,OtherOutOfStateSpecify,Opinion,NewBeekeeper,NotBeekeeper,Queens,NucleusColonies,Packages,FullColonies,Test,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,PerTotLoss,PerWintLoss
102,4886,QVV,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,catch swarms,Re-queen themselves,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,We have concerns about local farmers using pesticides or roundup in the fields near us.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QVV-1,9,4,1,NA,NA,Addison,Monkton Town,19-Jun-15,NA,NA,Permanent,NA,N,VT,Bristol,5443,0.307692308,0.076923077
718,4890,QWK,TRUE,NA,45,2,0,0,0,0,NA,Purchase Packages,FALSE,NA,Introduce mated queens,TRUE,Sugar syrup,FALSE,NA,Spring,TRUE,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,Wasp invasion w/swarm and frozen from cover blown off,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Human error, weather, wasps",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QWK-1,2,2,2,0,NA,Lamoille,Johnson Town,26-Jun-15,NA,NA,Permanent,NA,N,VT,Johnson,5656,0.5,0.5
354,4891,QX3,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Queen cells, Re-queen themselves",TRUE,Pollen substitutes,TRUE,Fondant,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Formic acid (Mite Away Quick Strips), Oxalic acid",FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Shortage of mentors.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QX3-1,9,0,0,NA,NA,Chittenden,Charlotte Town,2-Jul-15,NA,NA,Permanent,NA,N,VT,Charlotte,5445,0,0
174,4897,QXG,FALSE,NA,NA,0,0,0,0,0,NA,NA,TRUE,so far have never lost a colony,Re-queen themselves,TRUE,Sugar syrup,TRUE,uncapped honey saved from extraction and frozen until fall,Fall,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,"I use Green Drone frames and inspect a sample of pupa to see how many have mites. My observations never lead to further actions, just continue to cull drone.",FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,your new $27 late fee.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QXG-1,6,0,0,NA,NA,Chittenden,Hinesburg Town,7-Jul-15,NA,NA,Permanent,NA,N,VT,Hinesburg,5461,0,0
534,4897,QXG,FALSE,NA,NA,0,0,0,0,0,NA,NA,TRUE,so far I have never lost a colony,Re-queen themselves,TRUE,Sugar syrup,TRUE,Uncapped honey saved from extraction and frozen until fall,Fall,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,"Very informal but I use Green Drone Frames and inspect a sample of pupa to see how many have mites. My observations never lead to further actions, just continue to cull drone.",FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Your new $27 late fee.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QXG-1,6,0,0,NA,NA,Chittenden,Hinesburg Town,7-Jul-15,NA,NA,Permanent,NA,N,VT,Hinesburg,5461,0,0
581,4898,*QXH,TRUE,Kevin Potasiewicz,45,0,2,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,Unsure,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Bear activity, lost hives over winter- unknown as to why (plenty of food)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QXH-1,2,2,2,NA,NA,Chittenden,Richmond Town,7-Jul-15,NA,NA,Permanent,NA,N,VT,Richmond,5477,0.5,0.5
493,4900,QXQ,TRUE,Bob Haven,45,0,1,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,Pollen,FALSE,NA,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QXQ-1,1,1,NA,NA,NA,Chittenden,Charlotte Town,10-Jul-15,NA,NA,Permanent,NA,N,VT,Charlotte,5445,0.5,0
160,4903,QYK,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,Fall,TRUE,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Oxalic acid,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,None loss,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,My own knowledge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QYK-1,4,NA,NA,NA,NA,Addison,Ferrisburgh Town,14-Jul-15,NA,NA,Permanent,NA,N,VT,Vergennes,5491,NA,NA
649,4904,Q4X,TRUE,Dan Goossen,45,0,3,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,Introduce mated queens,TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,mice,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,verroa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QYX-2,3,1,1,NA,NA,Chittenden,Burlington City,26-Sep-16,NA,NA,Permanent,NA,N,VT,Burlington City,5401,0.25,0.25
649,4904,Q4X,TRUE,Dan Goossen,45,0,3,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,Introduce mated queens,TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,mice,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,verroa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QYX-1,4,2,2,NA,NA,Chittenden,Burlington City,16-Jul-15,NA,27-Jun-16,Permanent,NA,N,VT,Burlington,5401,0.333333333,0.333333333
60,4905,QZ3,FALSE,NA,NA,0,0,0,0,0,NA,"Purchase Nucleus Colonies, Purchase Packages",FALSE,NA,"Introduce mated queens, Re-queen themselves",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,1,FALSE,0,TRUE,1,TRUE,1,FALSE,0,NA,FALSE,"Formic acid (Mite Away Quick Strips), Powdered sugar",FALSE,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QZ3-1,1,1,1,NA,NA,Orange,Thetford Town,20-Jul-15,NA,25-Aug-17,Permanent,NA,N,VT,Thetford Center,5075,0.5,0.5
675,4906,QZF,TRUE,Honeybee Headquarters,46,1,0,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies, Purchase Packages",FALSE,NA,Re-queen themselves,TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Summer, Winter",TRUE,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,NA,FALSE,Oxalic acid,FALSE,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,TRUE,0,Don't know if bees died over winter due to weakened hives (low population) due to mites or the treatment I did in fall.,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Overwintering and bears.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QZF-1,3,2,2,NA,NA,Addison,Monkton Town,27-Jul-15,NA,NA,Permanent,NA,N,VT,HInesburg,5443,0.4,0.4
676,4906,QZF,TRUE,Raymond Gagne through OCMcCuin,10,0,2,0,0,0,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000QZF-1,3,2,2,NA,NA,Addison,Monkton Town,27-Jul-15,NA,NA,Permanent,NA,N,VT,HInesburg,5443,0.4,0.4
464,4909,V05,TRUE,Weeping Pine Farm and Apiaries,10,2,0,0,0,0,NA,Purchase Packages,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,2,winter,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V05-1,4,0,4,0,NA,Franklin,Georgia Town,29-Jul-15,NA,NA,Permanent,NA,N,VT,Georgia,5468,0,1
24,4912,V0P,TRUE,Singing Cedars Apiaries,45,0,1,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring",TRUE,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V0P-1,3,1,1,NA,NA,Windsor,NA,6-Aug-15,NA,NA,Permanent,NA,N,VT,White River Junction,5001,0.25,0.25
296,4913,V0V,TRUE,Betterbee,45,0,2,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies, Purchase Packages",FALSE,NA,"Introduce mated queens, Queen cells, Re-queen themselves",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Honey B Healthy,TRUE,Food Grade Mineral Oil Fumigation,TRUE,2,TRUE,2,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Time,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V0V-1,3,7,7,NA,NA,Bennington,Bennington Town,7-Aug-15,NA,3-Apr-17,Permanent,NA,N,VT,Bennington,5201,0.7,0.7
455,4917,V3X,TRUE,Betterbee,40,0,2,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,Re-queen themselves,TRUE,Pollen substitutes,FALSE,NA,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,1,Early spring thaw in april bees broke cluster and died despite pollen patties in hive.,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Bears: this spring they destroyed my hives three times. Finally moved to another location on my property the other day
Mites is another problem I face.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V3X-1,2,2,2,0,NA,Rutland,Danby Town,8-Sep-15,NA,NA,Permanent,NA,N,VT,Wallingford,5773,0.5,0.5
265,4919,V4D,TRUE,Adam Howe,45,0,1,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",TRUE,Swarm,Re-queen themselves,TRUE,"Pollen, Sugar syrup",TRUE,Honey frames,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,TRUE,Apiguard,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Why the hives leave in the fall.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4D-2,2,2,NA,NA,NA,Franklin,Franklin Town,22-Sep-16,NA,NA,Permanent,NA,N,VT,Franklin,5457,0.5,0
265,4919,V4D,TRUE,Adam Howe,45,0,1,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",TRUE,Swarm,Re-queen themselves,TRUE,"Pollen, Sugar syrup",TRUE,Honey frames,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,TRUE,Apiguard,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Why the hives leave in the fall.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4D-3,2,4,NA,NA,NA,Franklin,Franklin Town,22-Sep-16,NA,NA,Permanent,NA,N,VT,Franklin,5457,0.666666667,0
265,4919,V4D,TRUE,Adam Howe,45,0,1,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",TRUE,Swarm,Re-queen themselves,TRUE,"Pollen, Sugar syrup",TRUE,Honey frames,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,TRUE,Apiguard,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Why the hives leave in the fall.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4D-1,14,16,NA,NA,NA,Franklin,Franklin Town,15-Sep-15,NA,NA,Permanent,NA,N,VT,Franklin,5457,0.533333333,0
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-9,2,0,0,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,Grand Isle,5458,0,0
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-7,4,1,1,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Alburgh Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,Alburgh,5440,0.2,0.2
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-1,2,1,1,NA,<I treat all hives for mites with Mite Away quick strips in August>,Chittenden,Colchester Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,Colchester,5446,0.333333333,0.333333333
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-3,2,1,1,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,South Hero,5486,0.333333333,0.333333333
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-4,1,1,1,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,South Hero,5486,0.5,0.5
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-2,8,3,2,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,South Hero,5486,0.272727273,0.181818182
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-5,3,4,3,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,Grand Isle,5458,0.571428571,0.428571429
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-8,7,5,4,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,North Hero Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,North Hero,5474,0.416666667,0.333333333
149,4923,V4Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,TRUE,walk away splits,Re-queen themselves,TRUE,NA,TRUE,Fed winter patties in February,Winter,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),TRUE,Brood break,TRUE,10,TRUE,1,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V4Y-6,6,6,5,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,25-Sep-15,NA,NA,Permanent,NA,N,VT,Grand Isle,5458,0.5,0.416666667
277,4927,V5K,TRUE,Northwoods Apiaries,45,0,4,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,"Spring, Winter",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,7,Winter,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Vermont climate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V5K-1,1,4,4,NA,NA,Windsor,Plymouth Town,5-Oct-15,NA,NA,Permanent,NA,N,VT,Plymouth,3264,0.8,0.8
277,4927,V5K,TRUE,Northwoods Apiaries,45,0,4,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,"Spring, Winter",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,7,Winter,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Vermont climate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V5K-2,3,5,5,NA,NA,Windsor,NA,9-Jun-16,NA,NA,Permanent,NA,N,VT,Killington,5751,0.625,0.625
647,4928,V6B,TRUE,Vermont Beekeeping Supply (1) and SuddabeeBeekeeping (1),10,2,0,0,0,0,NA,Purchase Packages,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,could be due to cold weather,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V6B-1,2,1,1,NA,NA,Lamoille,Stowe Town,19-Oct-15,NA,NA,Permanent,NA,N,VT,Stowe,5672,0.333333333,0.333333333
761,4929,V6Y,TRUE,NA,NA,4,10,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies, Purchase Packages",FALSE,NA,Re-queen themselves,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,TRUE,17,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,getting bees through the winter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000V6Y-2,11,0,3,NA,NA,Windsor,Bethel Town,28-Oct-15,NA,11-Aug-17,Pollination,NA,N,VT,Bethel,5032,0,0.272727273
