PaPlantsID,BeekeeperID,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,PerTotLoss,PerWinLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,X_if_no_2017_Reg
000N9J,4698,Active,000N9J-1,3,2,1,0.4,0.25,NC,,Chittenden,Charlotte Town,8/27/14 0:00,,7/31/17 0:00,Permanent,,N,VT,Charlotte,5445,
000NC3,4702,Active,000NC3-1,1,6,3,0.857142857,0.75,NA,"<Very low, Russian bees>",Orleans,Craftsbury Town,9/8/14 0:00,,,Permanent,,N,VT,Craftsbury,5827,
000NC5,4704,Active,000NC5-1,1,2,2,0.666666667,0.666666667,NA,<very low>,Bennington,Shaftsbury Town,5/29/14 0:00,,,Permanent,,N,VT,Shaftsbury,5262,
000NC5,4704,Active,000NC5-2,1,1,NA,0.5,NA,NA,,Bennington,Woodford Town,6/16/15 0:00,,,Permanent,,N,VT,Woodford,5201,
000NC8,4707,Active,000NC8-1,17,7,NA,0.291666667,NA,NA,,Rutland,Hubbardton Town,9/5/14 0:00,,,Permanent,,N,VT,Bomoseen,5732,
000NCB,4710,Active,000NCB-1,1,0,0,0,0,NA,,Grand Isle,North Hero Town,4/22/14 0:00,,7/13/16 0:00,Permanent,,N,VT,North Hero,5474,
000NCC,4711,Active,000NCC-1,2,3,2,0.6,0.5,NA,<Moderate>,Chittenden,Colchester Town,6/16/14 0:00,,,Permanent,,N,VT,Colchester,5446,
000NCH,4713,Active,000NCH-1,2,0,0,0,0,NA,,Addison,Addison Town,6/25/14 0:00,,,Permanent,,N,VT,Addison,5491,
000NCK,4715,Active,000NCK-1,3,0,0,0,0,NA,,Windham,Newfane Town,6/20/14 0:00,,,Permanent,,N,VT,Newfane,5345,
000NCM,4716,Active,000NCM-1,3,2,2,0.4,0.4,NA,<don't remember but I treated MAQs in early Sept.>,Lamoille,Stowe Town,5/3/14 0:00,,,Permanent,,N,VT,Stowe,5672,
000NCN,4717,Active,000NCN-1,1,1,1,0.5,0.5,NA,,Rutland,Sudbury Town,4/1/14 0:00,,,Permanent,,N,VT,Sudbury,5778,
000NCV,4720,Active,000NCV-1,1,1,1,0.5,0.5,NA,,Chittenden,Burlington City,7/24/14 0:00,,,Permanent,,N,VT,Burlington,5401,
000NCX,4722,Active,000NCX-1,1,2,2,0.666666667,0.666666667,NA,,Windsor,Royalton Town,4/21/14 0:00,,6/30/17 0:00,Permanent,,N,VT,South Royalton,5068,
000NCZ,4724,Active,000NCZ-1,4,1,1,0.2,0.2,NA,,Chittenden,Burlington City,7/8/14 0:00,,6/20/16 0:00,Permanent,,N,VT,Burlington,5401,
000ND1,4726,Active,000ND1-1,2,1,1,0.333333333,0.333333333,,,Chittenden,Jericho Town,5/28/14 0:00,,7/25/16 0:00,Permanent,,N,VT,Jericho,5464,
000ND3,4728,Active,000ND3-1,2,6,6,0.75,0.75,NA,<light>,Caledonia,Waterford Town,7/11/14 0:00,,,Permanent,,N,VT,Waterford,5819,
000ND4,4729,Active,000ND4-1,1,2,2,0.666666667,0.666666667,NA,<Not known>,Franklin,Sheldon Town,7/4/14 0:00,,,Permanent,,N,VT,Sheldon Springs,5485,
000ND6,4731,Active,000ND6-1,2,6,6,0.75,0.75,NA,,Franklin,Fairfax Town,8/22/14 0:00,,,Permanent,,N,VT,Fairfax,5454,
000ND6,4731,Closed,000ND6-2,0,NA,NA,NA,NA,NA,,Franklin,Fairfax Town,9/26/16 0:00,,,Permanent,,N,VT,Fairfax,5454,
000NDD,4734,Closed,000NDD-1,2,2,2,0.5,0.5,NA,,Bennington,Dorset Town,6/29/14 0:00,,,Permanent,,N,VT,Dorset,5251,
000NDH,4737,Active,000NDH-1,8,5,5,0.384615385,0.384615385,NA,<10-12>,Windham,Brattleboro Town,5/1/14 0:00,,,Permanent,,N,VT,Brattleboro,5301,
000NDK,4739,Closed,000NDK-1,3,5,3,0.625,0.5,NA,,Windsor,Cavendish Town,9/5/14 0:00,,,Permanent,,N,VT,Proctorsville,5149,
000NF9,4740,Closed,000NF9-1,2,2,NA,0.5,NA,NA,,Bennington,Bennington Town,10/11/14 0:00,,,Permanent,,N,VT,Bennington,5201,
000NMJ,4750,Active,000NMJ-1,8,0,0,0,0,NA,,Grand Isle,South Hero Town,2/3/15 0:00,,,Permanent,,N,VT,South Hero,5486,
000NMK,4751,Active,000NMK-1,1,2,2,0.666666667,0.666666667,NA,,Windsor,Norwich Town,1/23/15 0:00,,7/13/17 0:00,Permanent,,N,VT,Norwich,5055,
000NMX,4752,Active,000NMX-1,2,4,4,0.666666667,0.666666667,NA,,Lamoille,Stowe Town,2/5/15 0:00,,,Permanent,,N,VT,Stowe,5672,
000NMY,4753,Active,000NMY-1,4,2,2,0.333333333,0.333333333,NA,<high before treatment>,Chittenden,Williston Town,1/27/15 0:00,,,Permanent,,N,VT,Williston,5000,
000NMY,4753,Active,000NMY-2,3,NA,NA,NA,NA,NA,<high before treatment>,Chittenden,Charlotte Town,5/30/17 0:00,,,Permanent,,N,VT,Charlotte,5445,
000NN2,4754,Active,000NN2-1,1,NA,NA,NA,NA,NA,,Washington,East Montpelier Town,2/6/15 0:00,,8/12/15 0:00,Permanent,,N,VT,East Montpelier,5651,
000NN8,4755,Active,000NN8-1,3,1,NA,0.25,NA,NA, <heavy>,Chittenden,,2/1/15 0:00,,,Permanent,,N,VT,Village of Essex Jct,5452,
000NNM,4756,Active,000NNM-1,2,2,2,0.5,0.5,NC,,Franklin,Fletcher Town,2/17/15 0:00,,,Permanent,,N,VT,Fletcher,5464,
000NQ3,4757,Active,000NQ3-1,1,0,0,0,0,0,,Chittenden,Williston Town,1/31/15 0:00,,,Permanent,,N,VT,Williston,5495,
000NV4,4759,Closed,000NV4-1,2,2,2,0.5,0.5,NA,,Windham,Rockingham Town,3/9/15 0:00,,,Permanent,,N,VT,Rockingham,5143,
000Q41,4763,Active,000Q41-1,3,2,2,0.4,0.4,0,,Windsor,Norwich Town,3/18/15 0:00,,7/14/17 0:00,Permanent,,N,VT,Norwich,5055,
000Q6M,4765,Closed,000Q6M-1,2,2,NA,0.5,NA,NA,,Grand Isle,Grand Isle Town,4/2/15 0:00,,,Permanent,,N,VT,Grand Isle,05458-2216,
000QAC,4769,Closed,000QAC-1,2,NA,NA,NA,NA,NA,,Chittenden,Charlotte Town,4/14/15 0:00,,,Permanent,,N,VT,Charlotte,5445,
000QAG,4772,Active,000QAG-1,2,1,1,0.333333333,0.333333333,NA,,Chittenden,Charlotte Town,4/14/15 0:00,,,Permanent,,N,VT,North Ferrisburgh,5473,
000QAJ,4773,Closed,000QAJ-1,2,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,4/14/15 0:00,,,Permanent,,N,VT,Middletown Springs,5757,
000QAK,4774,Active,000QAK-1,2,4,4,0.666666667,0.666666667,0,,Rutland,Rutland Town,4/14/15 0:00,,,Permanent,,N,VT,Rutland,5701,
000QAM,4775,Active,000QAM-1,3,0,0,0,0,NA,,Bennington,Bennington Town,4/14/15 0:00,,6/29/16 0:00,Permanent,,Y,VT,Bennington,5201,
000QAV,4779,Active,000QAV-1,1,0,1,0,0.5,NA,,Rutland,Poultney Town,4/14/15 0:00,,,Permanent,,N,VT,Poultney,05764-9779,
000QAW,4780,Closed,000QAW-1,1,1,1,0.5,0.5,NA,,Franklin,,4/14/15 0:00,,,Permanent,,N,VT,Milton,5468,
000QAX,4781,Active,000QAX-1,2,2,NA,0.5,NA,NA,,Windsor,Springfield Town,4/14/15 0:00,,,Permanent,,N,VT,Springfield,5156,
000QAY,4782,Active,000QAY-1,5,5,3,0.5,0.375,NA,<unknown treated for the winter>,Grand Isle,North Hero Town,4/15/15 0:00,,,Permanent,,N,VT,North Hero,5474,
000QB1,4784,Active,000QB1-1,3,1,1,0.25,0.25,NA,,Rutland,Pawlet Town,4/4/15 0:00,,,Permanent,,N,VT,Pawlet,05761-9806,
000QB2,4785,Active,000QB2-1,4,4,2,0.5,0.333333333,NA,,Washington,Barre Town,4/15/15 0:00,,8/14/15 0:00,Permanent,,N,VT,Barre,5641,
000QC4,4786,Active,000QC4-1,2,2,2,0.5,0.5,NC,,Chittenden,Williston Town,6/24/16 0:00,,,Permanent,,N,VT,Williston,5495,
000QFJ,4788,Active,000QFJ-1,1,3,3,0.75,0.75,NA,,Orange,Corinth Town,6/12/15 0:00,,5/25/17 0:00,Permanent,,N,VT,East Corinth,5040,
000QFM,4790,Active,000QFM-1,2,2,1,0.5,0.333333333,NA,,Windham,Guilford Town,7/13/15 0:00,,,Permanent,,N,VT,Guilford,5301,
000QFV,4792,Active,000QFV-1,1,0,0,0,0,NA,<moderate>,Chittenden,Burlington City,7/2/15 0:00,,,Permanent,,N,VT,Burlington,5401,
000QFX,4793,Active,000QFX-1,3,0,0,0,0,NA,,Orange,Tunbridge Town,5/5/15 0:00,,7/20/17 0:00,Permanent,,N,VT,Tunbridge,5077,
000QFZ,4794,Active,000QFZ-1,2,2,1,0.5,0.333333333,NC,,Orange,Randolph Town,5/3/15 0:00,,6/29/17 0:00,Permanent,,N,VT,Randolph,5060,
000QGQ,4795,Active,000QGQ-1,3,0,0,0,0,NA,,Addison,Monkton Town,4/1/15 0:00,,5/12/15 0:00,Permanent,,N,VT,Bristol,5443,
000QGV,4796,Active,000QGV-1,6,0,0,0,0,NA,,Addison,Middlebury Town,4/25/15 0:00,,,Permanent,,N,VT,Middlebury,5753,
000QGW,4797,Closed,000QGW-1,1,1,NA,0.5,NA,NA,,Orange,Williamstown Town,5/10/15 0:00,,5/27/15 0:00,Permanent,,N,VT,Williamstown,5679,
000QGX,4798,Active,000QGX-1,1,1,1,0.5,0.5,NA,,Washington,Barre City,5/10/15 0:00,,6/24/16 0:00,Permanent,,N,VT,Barre,5641,
000QGY,4799,Active,000QGY-1,1,1,1,0.5,0.5,NC,,Washington,Fayston Town,5/13/15 0:00,,6/12/17 0:00,Permanent,,N,VT,Fayston,5673,
000QH7,4800,Active,000QH7-1,1,2,2,0.666666667,0.666666667,NA,<3%>,Windham,Putney Town,5/15/15 0:00,,,Permanent,,N,VT,Putney,5346,
000QJ5,4802,Active,000QJ5-1,2,4,0,0.666666667,0,NA,,Franklin,Fairfax Town,6/16/15 0:00,,,Permanent,,N,VT,Fairfax,5454,
000QJ7,4804,Active,000QJ7-1,5,2,2,0.285714286,0.285714286,NA,,Addison,Monkton Town,5/22/15 0:00,,,Permanent,,N,VT,Monkton,5443,
000QJ7,4804,Active,000QJ7-2,6,3,3,0.333333333,0.333333333,NA,,Addison,Monkton Town,6/1/16 0:00,,,Permanent,,N,VT,Bristol,5443,
000QJ8,4805,Closed,000QJ8-1,1,NA,NA,NA,NA,NA,,Caledonia,Barnet Town,5/22/15 0:00,,,Permanent,,N,VT,Barnet,5821,
000QJ9,4806,Active,000QJ9-1,2,2,1,0.5,0.333333333,NA,,Addison,Bristol Town,5/22/15 0:00,,,Permanent,,N,VT,Bristol,5443,
000QJB,4808,Closed,000QJB-1,1,1,1,0.5,0.5,NA,,Windsor,Royalton Town,5/22/15 0:00,,8/6/15 0:00,Permanent,,N,VT,Bethel,5032,
000QK8,4815,Active,000QK8-2,1,9,8,0.9,0.888888889,NC,,Unknown,,7/14/17 0:00,,7/7/17 0:00,Permanent,,N,VT,norwich,5055,
000QK9,4816,Active,000QK9-1,1,NA,NA,NA,NA,NA,,Lamoille,Stowe Town,5/28/15 0:00,,,Permanent,,N,VT,Stowe,5672,
000QKA,4817,Active,000QKA-1,4,NA,NA,NA,NA,NA,,Rutland,Danby Town,5/28/15 0:00,,,Permanent,,N,VT,Danby,5739,
000QKB,4818,Active,000QKB-1,2,1,1,0.333333333,0.333333333,NA,,Addison,Monkton Town,5/28/15 0:00,,,Permanent,,N,VT,Monkton,5443,
000QKD,4820,Active,000QKD-1,2,1,1,0.333333333,0.333333333,NA,,Chittenden,Essex Town,5/28/15 0:00,,,Permanent,,N,VT,Essex Junction,5452,
000QKF,4821,Closed,000QKF-1,2,NA,NA,NA,NA,NA,,Rutland,Clarendon Town,5/28/15 0:00,,,Permanent,,N,VT,West Rutland,5777,
000QKG,4822,Active,000QKG-1,2,0,0,0,0,NA,<?>,Chittenden,Colchester Town,5/28/15 0:00,,,Permanent,,N,VT,Colchester,5446,
000QKN,4827,Active,000QKN-1,3,2,0,0.4,0,NC,,Bennington,Dorset Town,5/28/15 0:00,,,Permanent,,N,VT,Dorset,5254,
000QKQ,4829,Closed,000QKQ-1,1,NA,NA,NA,NA,NA,,Bennington,Bennington Town,5/28/15 0:00,,,Permanent,,N,VT,Bennington,5201,
000QKY,4832,Active,000QKY-1,1,1,1,0.5,0.5,NA,,Franklin,Georgia Town,5/28/15 0:00,,,Permanent,,N,VT,Fairfax,5454,
0005DA,4833,Active,0005DA-1,3,3,3,0.5,0.5,NA,<low>,Orange,Thetford Town,5/28/15 0:00,,,Permanent,,N,VT,East Thetford,5043,
000QM4,4836,Active,000QM4-1,1,0,NA,0,NA,NA,,Orange,Williamstown Town,5/28/15 0:00,,,Permanent,,N,VT,Williamstown,5679,
000QM5,4837,Active,000QM5-1,2,3,0,0.6,0,NA,,Grand Isle,Alburgh Town,5/28/15 0:00,,,Permanent,,N,VT,Alburgh,5440,
000QM6,4838,Active,000QM6-1,0,2,2,1,1,NA,,Washington,Waterbury Town,5/28/15 0:00,,,Permanent,,N,VT,Waterbury Center,5677,
000QM7,4839,Active,000QM7-1,3,0,3,0,0.5,NA,,Franklin,Fletcher Town,5/28/15 0:00,,,Permanent,,N,VT,Cambridge,5444,
000QM8,4840,Closed,000QM8-1,1,2,0,0.666666667,0,NA,,Lamoille,,5/28/15 0:00,,,Permanent,,N,VT,Elmore,5680,
000QMA,4842,Active,000QMA-1,2,NA,NA,NA,NA,NA,,Washington,Northfield Town,5/28/15 0:00,,,Permanent,,N,VT,Northfield,5663,
0003HA,4843,Active,0003HA-2,4,0,0,0,0,NA,,Chittenden,Richmond Town,5/28/15 0:00,,,Permanent,,N,VT,Richmond,5408,
000QMB,4844,Closed,000QMB-1,1,4,3,0.8,0.75,NA,,Chittenden,,5/28/15 0:00,,4/14/16 0:00,Permanent,,N,VT,Hinesburg,5461,
000QMM,4845,Active,000QMM-1,2,2,1,0.5,0.333333333,NA,,Addison,Ferrisburgh Town,6/1/15 0:00,,,Permanent,,N,VT,Vergennes,5491,
000QMN,4846,Closed,000QMN-1,2,1,2,0.333333333,0.5,NA,,Washington,Barre Town,6/1/15 0:00,,,Permanent,,N,VT,Barre,5641,
000QN0,4847,Active,000QN0-1,1,1,1,0.5,0.5,NA,,Chittenden,Richmond Town,6/1/15 0:00,,8/23/16 0:00,Permanent,,N,VT,Richmond,5477,
000QN2,4848,Closed,000QN2-1,2,NA,NA,NA,NA,NA,,Chittenden,Williston Town,6/1/15 0:00,,,Permanent,,N,VT,Williston,5495,
000QN5,4851,Active,000QN5-1,2,4,2,0.666666667,0.5,NA,,Essex,Bloomfield Town,6/2/15 0:00,,,Permanent,,N,VT,Bloomfield,5905,
000QN9,4853,Active,000QN9-1,11,8,8,0.421052632,0.421052632,NA,<more than 3 per 100>,Windham,Wardsboro Town,6/2/15 0:00,,6/29/17 0:00,Permanent,,N,VT,West Wardsboro,5356,
000QNG,4859,Active,000QNG-2,1,2,2,0.666666667,0.666666667,NA,,Windsor,Chester Town,7/25/17 0:00,,,Permanent,,N,VT,Chester,5143,
000QNG,4859,Active,000QNG-1,1,NA,NA,NA,NA,NA,,Windsor,Chester Town,6/2/15 0:00,,,Permanent,,N,VT,Chester,5143,
000QNK,4862,Active,000QNK-1,0,1,1,1,1,NA,,Caledonia,Danville Town,6/2/15 0:00,,,Permanent,,N,VT,Danville,5828,
000QNN,4864,Active,000QNN-1,2,0,0,0,0,0,,Addison,Ferrisburgh Town,6/2/15 0:00,,,Permanent,,N,VT,Ferrisburg,5456,
000QNP,4865,Active,000QNP-1,6,2,2,0.25,0.25,NA,<Low>,Franklin,Sheldon Town,6/2/15 0:00,,,Permanent,,N,VT,Sheldon,5483,
000QNQ,4866,Active,000QNQ-1,1,1,1,0.5,0.5,NA,,Washington,Berlin Town,6/2/15 0:00,,,Permanent,,N,VT,West Berlin,5663,
000QNV,4867,Active,000QNV-1,2,1,NA,0.333333333,NA,NC,<unknown>,Franklin,Fairfax Town,6/2/15 0:00,,8/17/16 0:00,Permanent,,N,VT,St Albans,5478,
000QNX,4869,Active,000QNX-1,4,0,4,0,0.5,0,,Chittenden,Burlington City,6/2/15 0:00,,6/22/16 0:00,Permanent,,N,VT,Burlington,5408,
000QNY,4870,Active,000QNY-1,1,1,1,0.5,0.5,NA,,Windsor,Norwich Town,6/2/15 0:00,,7/7/17 0:00,Permanent,,N,VT,Norwich,5055,
000KWH,4871,Active,000KWH-1,5,1,1,0.166666667,0.166666667,NA,,Addison,Waltham Town,6/2/15 0:00,,,Permanent,,N,VT,Waltham,5472,
000QP4,4873,Active,000QP4-1,3,3,3,0.5,0.5,NC,,Washington,Waitsfield Town,6/2/15 0:00,,,Permanent,,N,VT,Waitsfield,5673,
000QPH,4874,Active,000QPH-1,2,1,1,0.333333333,0.333333333,NA,<1-2/hive>,Lamoille,Wolcott Town,6/5/15 0:00,,,Permanent,,N,VT,Wolcott,5680,
000QPJ,4875,Active,000QPJ-1,1,1,1,0.5,0.5,NA,,Chittenden,Burlington City,6/5/15 0:00,,6/20/16 0:00,Permanent,,N,VT,Burlington,5401,
000QQC,4878,Active,000QQC-1,3,0,0,0,0,NA,,Windsor,Woodstock Town,6/10/15 0:00,,6/23/17 0:00,Permanent,,N,VT,Woodstock,5091,
000QQD,4879,Active,000QQD-1,2,1,1,0.333333333,0.333333333,NA,,Chittenden,Saint George Town,6/10/15 0:00,,,Permanent,,N,VT,St. George,5495,
000QQG,4881,Active,000QQG-1,2,1,1,0.333333333,0.333333333,NA,,Chittenden,Williston Town,6/11/15 0:00,,,Permanent,,N,VT,Williston,5495,
000QQM,4882,Active,000QQM-1,2,1,1,0.333333333,0.333333333,NC,,Chittenden,Saint George Town,6/11/15 0:00,,,Permanent,,N,VT,Saint George,5495,
000QQV,4883,Active,000QQV-1,0,3,1,1,1,NA,,Caledonia,Sutton Town,6/12/15 0:00,,,Permanent,,N,VT,Sutton,5871,
000QQW,4884,Closed,000QQW-1,0,1,1,1,1,NA,,Addison,Addison Town,6/15/15 0:00,,,Permanent,,N,VT,Addison,5491,
000QVV,4886,Active,000QVV-1,9,4,1,0.307692308,0.1,NC,,Addison,Monkton Town,6/19/15 0:00,,,Permanent,,N,VT,Bristol,5443,
000QW2,4888,Active,000QW2-1,1,NA,NA,NA,NA,NA,,Chittenden,Burlington City,6/22/15 0:00,,7/5/16 0:00,Permanent,,N,VT,Burlington,5401,
000QWK,4890,Active,000QWK-1,2,2,2,0.5,0.5,0,,Lamoille,Johnson Town,6/26/15 0:00,,,Permanent,,N,VT,Johnson,5656,
000QX3,4891,Active,000QX3-1,9,0,0,0,0,NA,,Chittenden,Charlotte Town,7/2/15 0:00,,,Permanent,,N,VT,Charlotte,5445,
000QX5,4892,Closed,000QX5-1,1,NA,NA,NA,NA,NA,,Windham,Jamaica Town,7/2/15 0:00,,,Permanent,,N,VT,Jamaica,5343,
000QXA,4894,Closed,000QXA-1,1,0,0,0,0,NA,<Heavy>,Chittenden,Burlington City,7/6/15 0:00,,,Permanent,,N,VT,Burlington,5401,
000QXC,4896,Closed,000QXC-1,4,NA,NA,NA,NA,NA,<low>,Addison,Ferrisburgh Town,7/7/15 0:00,,,Permanent,,N,VT,Ferrisburgh,5491,
000QXG,4897,Active,000QXG-1,6,0,0,0,0,NA,,Chittenden,Hinesburg Town,7/7/15 0:00,,,Permanent,,N,VT,Hinesburg,5461,
000QXH,4898,Active,000QXH-1,2,2,2,0.5,0.5,NC,,Chittenden,Richmond Town,7/7/15 0:00,,,Permanent,,N,VT,Richmond,5477,
000QXK,4899,Active,000QXK-1,3,2,1,0.4,0.25,NA,,Addison,Orwell Town,7/7/15 0:00,,,Permanent,,N,VT,Orwell,5760,
000QXQ,4900,Active,000QXQ-1,1,1,NA,0.5,NA,NA,,Chittenden,Charlotte Town,7/10/15 0:00,,,Permanent,,N,VT,Charlotte,5445,
000QXV,4901,Active,000QXV-1,1,3,3,0.75,0.75,13,<Treated 9/10/16 after 13 count in 24 hr. drop thru screened bottom board.>,Washington,Moretown Town,7/10/15 0:00,,,Pollination,,N,VT,Moretown,5660,
000QYJ,4902,Active,000QYJ-1,2,1,1,0.333333333,0.333333333,NA,,Addison,Orwell Town,7/13/15 0:00,,8/7/15 0:00,Permanent,,N,VT,Orwell,5760,
000QYX,4904,Active,000QYX-2,3,1,1,0.25,0.25,NA,,Chittenden,Burlington City,9/26/16 0:00,,,Permanent,,N,VT,Burlington City,5401,
000QYX,4904,Active,000QYX-1,4,2,2,0.333333333,0.333333333,NA,,Chittenden,Burlington City,7/16/15 0:00,,6/27/16 0:00,Permanent,,N,VT,Burlington,5401,
000QZ3,4905,Active,000QZ3-1,1,1,1,0.5,0.5,NA,,Orange,Thetford Town,7/20/15 0:00,,8/25/17 0:00,Permanent,,N,VT,Thetford Center,5075,
000QZF,4906,Active,000QZF-1,3,2,2,0.4,0.4,NA,,Addison,Monkton Town,7/27/15 0:00,,,Permanent,,N,VT,HInesburg,5443,
0004D1,4908,Active,0004D1-1,2,0,0,0,0,NA,,Caledonia,Walden Town,7/29/15 0:00,,,Permanent,,N,VT,Walden,5836,
000V05,4909,Active,000V05-1,4,0,4,0,0.5,0,,Franklin,Georgia Town,7/29/15 0:00,,,Permanent,,N,VT,Georgia,5468,
000V0P,4912,Active,000V0P-1,3,1,1,0.25,0.25,NA,,Windsor,,8/6/15 0:00,,,Permanent,,N,VT,White River Junction,5001,
000V0V,4913,Active,000V0V-1,3,7,7,0.7,0.7,NA,,Bennington,Bennington Town,8/7/15 0:00,,4/3/17 0:00,Permanent,,N,VT,Bennington,5201,
000V2J,4916,Active,000V2J-1,2,2,2,0.5,0.5,NA,,Windham,Rockingham Town,8/26/15 0:00,,,Permanent,,N,VT,Rockingham,5101,
000V3X,4917,Active,000V3X-1,2,2,2,0.5,0.5,0,,Rutland,Danby Town,9/8/15 0:00,,,Permanent,,N,VT,Wallingford,5773,
000V4D,4919,Active,000V4D-2,2,2,NA,0.5,NA,NA,,Franklin,Franklin Town,9/22/16 0:00,,,Permanent,,N,VT,Franklin,5457,
000V4D,4919,Active,000V4D-1,14,16,NA,0.533333333,NA,NA,,Franklin,Franklin Town,9/15/15 0:00,,,Permanent,,N,VT,Franklin,5457,
000V4D,4919,Active,000V4D-3,2,4,NA,0.666666667,NA,NA,,Franklin,Franklin Town,9/22/16 0:00,,,Permanent,,N,VT,Franklin,5457,
000V4G,4920,Delinquent,000V4G-1,15,NA,NA,NA,NA,NA,,Windsor,Windsor Town,9/16/15 0:00,,,Permanent,,N,VT,East Bethel,5068,
000V4G,4920,Delinquent,000V4G-2,7,NA,NA,NA,NA,NA,,Orange,Randolph Town,9/16/15 0:00,,,Permanent,,N,VT,South Randolph,5060,
000V4G,4920,Delinquent,000V4G-3,15,NA,NA,NA,NA,NA,,Orange,Randolph Town,9/16/15 0:00,,,Permanent,,N,VT,Randolph Center,5060,
000V4G,4920,Delinquent,000V4G-4,15,NA,NA,NA,NA,NA,,Orange,Orange Town,9/16/15 0:00,,,Permanent,,N,VT,Randolph,5060,
000V4G,4920,Delinquent,000V4G-5,15,NA,NA,NA,NA,NA,,Orange,Randolph Town,9/16/15 0:00,,,Permanent,,N,VT,Randolph,5060,
000V4W,4921,Active,000V4W-1,11,NA,NA,NA,NA,12-Sep,<9-12>,Windsor,Royalton Town,9/21/15 0:00,,7/6/17 0:00,Permanent,,N,VT,South Royalton,5068,
000V4W,4921,Active,000V4W-2,4,NA,NA,NA,NA,5-Mar,<3-5>,Windsor,Royalton Town,10/31/16 0:00,,7/6/17 0:00,Permanent,,N,VT,Royalton,5068,
000V4X,4922,Active,000V4X-1,1,0,0,0,0,0,,Rutland,Brandon Town,9/21/15 0:00,,9/11/15 0:00,Permanent,,N,VT,Brandon,5733,
000V4Y,4923,Active,000V4Y-9,2,0,0,0,0,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,9/25/15 0:00,,,Permanent,,N,VT,Grand Isle,5458,
000V4Y,4923,Active,000V4Y-7,4,1,1,0.2,0.2,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Alburgh Town,9/25/15 0:00,,,Permanent,,N,VT,Alburgh,5440,
000V4Y,4923,Active,000V4Y-2,8,3,2,0.272727273,0.2,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,9/25/15 0:00,,,Permanent,,N,VT,South Hero,5486,
000V4Y,4923,Active,000V4Y-1,2,1,1,0.333333333,0.333333333,NA,<I treat all hives for mites with Mite Away quick strips in August>,Chittenden,Colchester Town,9/25/15 0:00,,,Permanent,,N,VT,Colchester,5446,
000V4Y,4923,Active,000V4Y-3,2,1,1,0.333333333,0.333333333,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,9/25/15 0:00,,,Permanent,,N,VT,South Hero,5486,
000V4Y,4923,Active,000V4Y-8,7,5,4,0.416666667,0.363636364,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,North Hero Town,9/25/15 0:00,,,Permanent,,N,VT,North Hero,5474,
000V4Y,4923,Active,000V4Y-6,6,6,5,0.5,0.454545455,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,9/25/15 0:00,,,Permanent,,N,VT,Grand Isle,5458,
000V4Y,4923,Active,000V4Y-4,1,1,1,0.5,0.5,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,South Hero Town,9/25/15 0:00,,,Permanent,,N,VT,South Hero,5486,
000V4Y,4923,Active,000V4Y-5,3,4,3,0.571428571,0.5,NA,<I treat all hives for mites with Mite Away quick strips in August>,Grand Isle,Grand Isle Town,9/25/15 0:00,,,Permanent,,N,VT,Grand Isle,5458,
000V5K,4927,Active,000V5K-2,3,5,5,0.625,0.625,NA,,Windsor,,6/9/16 0:00,,,Permanent,,N,VT,Killington,5751,
000V5K,4927,Active,000V5K-1,1,4,4,0.8,0.8,NA,,Windsor,Plymouth Town,10/5/15 0:00,,,Permanent,,N,VT,Plymouth,3264,
000V6B,4928,Active,000V6B-1,2,1,1,0.333333333,0.333333333,NA,,Lamoille,Stowe Town,10/19/15 0:00,,,Permanent,,N,VT,Stowe,5672,
000V6Y,4929,Active,000V6Y-2,11,0,3,0,0.214285714,NA,,Windsor,Bethel Town,10/28/15 0:00,,8/11/17 0:00,Pollination,,N,VT,Bethel,5032,
000V6Y,4929,Active,000V6Y-1,1,2,15,0.666666667,0.9375,NA,,Orange,Braintree Town,10/28/15 0:00,,7/27/17 0:00,Permanent,,N,VT,Braintree,5060,
000V6Z,4930,Active,000V6Z-1,2,4,2,0.666666667,0.5,NA,,Rutland,Wallingford Town,11/3/15 0:00,,,Permanent,,N,VT,Wallingford,5773,
000V7K,4931,Active,000V7K-1,4,6,6,0.6,0.6,NA,,Orleans,Brownington Town,11/17/15 0:00,,,Permanent,,N,VT,Brownington,5860,
000V7P,4932,Active,000V7P-1,1,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,11/24/15 0:00,,,Permanent,,N,VT,Middletown Springs,5789,
000V7P,4932,Active,000V7P-2,2,NA,NA,NA,NA,NA,,Rutland,Poultney Town,11/24/15 0:00,,,Permanent,,N,VT,Poultney,5764,
